model,n_features,ml_accuracy,ml_precision,ml_recall,ml_f1,ml_specificity,ml_balanced_accuracy,ml_auc_roc,ml_auc_pr,ml_avg_precision,fairness_spd,fairness_di,fairness_eod,fairness_ped,fairness_aod,fairness_eor,fairness_ppv_diff,fairness_npv_diff,fairness_treatment_equality,fairness_calibration_diff,group_0_n_samples,group_0_base_rate,group_0_positive_rate,group_0_tpr,group_0_fpr,group_0_tnr,group_0_fnr,group_0_ppv,group_0_npv,group_0_accuracy,group_0_auc,group_1_n_samples,group_1_base_rate,group_1_positive_rate,group_1_tpr,group_1_fpr,group_1_tnr,group_1_fnr,group_1_ppv,group_1_npv,group_1_accuracy,group_1_auc
logistic_regression,8,0.65625,0.6587677725118484,0.5593561368209256,0.6050054406964092,0.7423971377459749,0.6508766372834502,0.7110426422578404,0.6802669028197552,0.6808864379561013,-0.23334560176665442,0.5280397022332506,-0.22432092102896206,-0.17783783783783785,0.20107937943339996,0.4769475357710652,-0.04596774193548392,0.05993690851735012,1.2142857142857142,0.010548474550882314,429,0.3962703962703963,0.26107226107226106,0.4117647058823529,0.16216216216216217,0.8378378378378378,0.5882352941176471,0.625,0.6845425867507886,0.668997668997669,0.6813763343175108,627,0.5215311004784688,0.4944178628389155,0.636085626911315,0.34,0.66,0.363914373088685,0.6709677419354839,0.6246056782334385,0.6475279106858054,0.713369011213048
random_forest,8,0.6619318181818182,0.6515151515151515,0.6056338028169014,0.6277372262773723,0.7119856887298748,0.6588097457733881,0.7163733744146452,0.687637063846335,0.6881337026323486,-0.24610477242056183,0.542113672677471,-0.25889548479942437,-0.16975546975546973,0.21432547727744705,0.537030537030537,-0.08159050445103866,0.029038112522686066,0.9732620320855615,0.017660777226876118,429,0.3962703962703963,0.2913752913752914,0.43529411764705883,0.1969111969111969,0.803088803088803,0.5647058823529412,0.592,0.6842105263157895,0.6573426573426573,0.6864183511242334,627,0.5215311004784688,0.5374800637958532,0.6941896024464832,0.36666666666666664,0.6333333333333333,0.3058103975535168,0.6735905044510386,0.6551724137931034,0.6650717703349283,0.7214729867482161
gradient_boosting,8,0.665719696969697,0.6643835616438356,0.5855130784708249,0.6224598930481283,0.7370304114490162,0.6612717449599206,0.7115015675448038,0.6842891242379796,0.6846944884784486,-0.23923444976076558,0.5327102803738317,-0.24619535887749594,-0.16625482625482627,0.20622509256616112,0.5110152168975698,-0.06685837526959015,0.038838612368024106,1.1189542483660129,0.0031458309997661055,429,0.3962703962703963,0.2727272727272727,0.4235294117647059,0.17374517374517376,0.8262548262548263,0.5764705882352941,0.6153846153846154,0.6858974358974359,0.6666666666666666,0.6833749716102657,627,0.5215311004784688,0.5119617224880383,0.6697247706422018,0.34,0.66,0.3302752293577982,0.6822429906542056,0.6470588235294118,0.6650717703349283,0.7161518858307849
